D:/GIT/Code_Database/RAC/source_code/stc_scripts/stc_1000mb_p8_rand_600_100L/stc_1000mb_p8_rand_600_100L-0004-txstreamresults.csv for periodic results

================== Periodic Results: TxStreamResults Record #1
================== Periodic Results: TxStreamResults Record #12
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",1706485,153929,975372560,1706485,11085148952,1000001274,10812111352,
txstreamresults2,"",port3,"Port //8/3",1613391,154024,975356576,1613391,10479146280,1000000370,10221003720,
txstreamresults3,"",port5,"Port //8/5",1699069,153926,975371752,1699069,11037135832,999999867,10765284792,

================== Periodic Results: TxStreamResults Record #13
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",1860420,153913,975374592,1860420,12085143696,1000000692,11787476496,
txstreamresults2,"",port3,"Port //8/3",1767209,153966,975366648,1767209,11479146912,1000001160,11196393472,
txstreamresults3,"",port5,"Port //8/5",1852991,153921,975371368,1852991,12037134272,999998744,11740655712,

================== Periodic Results: TxStreamResults Record #14
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",2014538,153934,975370376,2014538,13085141712,999999850,12762815632,
txstreamresults2,"",port3,"Port //8/3",1921263,153998,975362272,1921263,12479148304,1000001881,12171746224,
txstreamresults3,"",port5,"Port //8/5",2007244,153948,975367888,2007244,13037132496,999999623,12715973456,

================== Periodic Results: TxStreamResults Record #15
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",2168690,153927,975371144,2168690,14085146328,999999481,13738155928,
txstreamresults2,"",port3,"Port //8/3",2075478,154002,975358368,2075478,13479137848,999998654,13147061368,
txstreamresults3,"",port5,"Port //8/5",2161276,153902,975377616,2161276,14037138456,1000001884,13691334296,

================== Periodic Results: TxStreamResults Record #16
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",2322615,153920,975369944,2322615,15085141896,999997192,14713523496,
txstreamresults2,"",port3,"Port //8/3",2229318,153938,975369768,2229318,14479146792,999999831,14122455912,
txstreamresults3,"",port5,"Port //8/5",2315295,153961,975365720,2315295,15037137776,999999490,14666690576,

================== Periodic Results: TxStreamResults Record #17
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",2477062,154116,975340544,2477062,16085140728,999999025,15688810808,
txstreamresults2,"",port3,"Port //8/3",2383437,154009,975357584,2383437,15479144488,999999042,15097794568,
txstreamresults3,"",port5,"Port //8/5",2469751,154137,975338960,2469751,16037131504,1000000828,15641971344,

================== Periodic Results: TxStreamResults Record #18
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",2630596,154035,975353656,2630596,17085142392,999999275,16664247032,
txstreamresults2,"",port3,"Port //8/3",2537667,154091,975343264,2537667,16479143088,999997885,16073116368,
txstreamresults3,"",port5,"Port //8/5",2623283,154058,975351744,2623283,17037144192,1000001066,16617418912,

================== Periodic Results: TxStreamResults Record #19
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",2784829,154058,975348960,2784829,18085133232,999998266,17639560592,
txstreamresults2,"",port3,"Port //8/3",2691224,153992,975361824,2691224,17479150736,1000000576,17048554896,
txstreamresults3,"",port5,"Port //8/5",2777569,154065,975350304,2777569,18037134800,1000000715,17592723760,

================== Periodic Results: TxStreamResults Record #20
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",2938552,153972,975364000,2938552,19085141416,999999600,18614973096,
txstreamresults2,"",port3,"Port //8/3",2845325,153969,975366016,2845325,18479144552,1000001111,18023892552,
txstreamresults3,"",port5,"Port //8/5",2931148,153974,975363520,2931148,19037146368,999999372,18568162688,

================== Periodic Results: TxStreamResults Record #21
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",3092649,154007,975360536,3092649,20085142384,1000001664,19590318544,
txstreamresults2,"",port3,"Port //8/3",2999166,153969,975365040,2999166,19479145400,1000000190,18999278840,
txstreamresults3,"",port5,"Port //8/5",3085379,154017,975356480,3085379,20037127920,999999195,19543467280,

================== Periodic Results: TxStreamResults Record #22
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",3246612,153910,975376416,3246612,21085151688,1000002008,20565693768,
txstreamresults2,"",port3,"Port //8/3",3153143,153941,975369664,3153143,20479144232,1000000259,19974641352,
txstreamresults3,"",port5,"Port //8/5",3239238,153897,975375200,3239238,21037132904,999998746,20518854824,

================== Periodic Results: TxStreamResults Record #23
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",3400245,153930,975371672,3400245,22085146352,1000000430,21541107152,
txstreamresults2,"",port3,"Port //8/3",3307261,153919,975374512,3307261,21479148024,1000001535,20949986264,
txstreamresults3,"",port5,"Port //8/5",3392898,153923,975371208,3392898,22037131936,999998923,21494268256,

================== Periodic Results: TxStreamResults Record #24
ResultObject,ResultObjectName,ResultParent,ResultParentName,FrameCount,FrameRate,BitRate,ExpectedRxFrameCount,L1BitCount,L1BitRate,BitCount,

txstreamresults1,"",port1,"Port //8/1",3554922,154018,975358400,3554922,23085140960,1000001372,22516353440,
txstreamresults2,"",port3,"Port //8/3",3460797,153914,975372080,3460797,22479145792,999998397,21925418272,
txstreamresults3,"",port5,"Port //8/5",3547247,153934,975370632,3547247,23037186192,1000000072,22469626672,

================== Periodic Results: TxStreamResults Record #25
