D:/GIT/Code_Database/RAC/source_code/stc_scripts/stc_10mb_fix_128/stc_10mb_fix_128-0001-generatorportresults.csv for periodic results

================== Periodic Results: GeneratorPortResults Record #1
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,


generatorportresults1,"",port1,"Port //8/1",85387,10929536,85387,10929536,85387,0,0,0,844,108092,844,108092,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864736,864736,101098208,999852,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",85735,10974080,85735,10974080,85735,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,101510240,1000094,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",85307,10919296,85307,10919296,85307,0,0,0,845,108119,845,108119,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864952,864952,101003488,1000097,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",85702,10969856,85702,10969856,85702,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,101471168,1000093,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",81801,10470528,81801,10470528,81801,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,96852384,1000093,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",85633,10961024,85633,10961024,85633,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,101389472,1000076,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #163
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,

generatorportresults1,"",port1,"Port //8/1",86237,11038336,86237,11038336,86237,0,0,0,845,108113,845,108113,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864904,864904,102104608,1000044,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",86580,11082240,86580,11082240,86580,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,102510720,1000076,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",86152,11027456,86152,11027456,86152,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,102003968,1000082,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",86547,11078016,86547,11078016,86547,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,102471648,1000087,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",82645,10578560,82645,10578560,82645,0,0,0,844,108075,844,108075,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864600,864600,97851680,999696,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",86477,11069056,86477,11069056,86477,0,0,0,844,108076,844,108076,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864608,864608,102388768,999697,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #164
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,

generatorportresults1,"",port1,"Port //8/1",87922,11254016,87922,11254016,87922,0,0,0,845,108122,845,108122,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864976,864976,104099648,1000133,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",87424,11190272,87424,11190272,87424,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,103510016,1000097,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",87841,11243648,87841,11243648,87841,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,104003744,1000075,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",87391,11186048,87391,11186048,87391,0,0,0,844,108075,844,108075,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864600,864600,103470944,999697,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",84335,10794880,84335,10794880,84335,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,99852640,1000078,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",87322,11177216,87322,11177216,87322,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,103389248,1000078,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #165
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,

generatorportresults1,"",port1,"Port //8/1",87922,11254016,87922,11254016,87922,0,0,0,845,108122,845,108122,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864976,864976,104099648,1000133,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",88269,11298432,88269,11298432,88269,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,104510496,1000077,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",87841,11243648,87841,11243648,87841,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,104003744,1000075,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",88236,11294208,88236,11294208,88236,0,0,0,845,108113,845,108113,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864904,864904,104471424,1000043,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",84335,10794880,84335,10794880,84335,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,99852640,1000078,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",88167,11285376,88167,11285376,88167,0,0,0,845,108119,845,108119,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864952,864952,104389728,1000095,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #166
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,

generatorportresults1,"",port1,"Port //8/1",89610,11470080,89610,11470080,89610,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,106098240,1000089,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",89958,11514624,89958,11514624,89958,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,106510272,1000083,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",89530,11459840,89530,11459840,89530,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,106003520,1000088,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",89925,11510400,89925,11510400,89925,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,106471200,1000093,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",86024,11011072,86024,11011072,86024,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,101852416,1000081,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",89856,11501568,89856,11501568,89856,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,106389504,1000094,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #167
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,

generatorportresults1,"",port1,"Port //8/1",89610,11470080,89610,11470080,89610,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,106098240,1000089,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",89958,11514624,89958,11514624,89958,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,106510272,1000083,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",90374,11567872,90374,11567872,90374,0,0,0,844,108075,844,108075,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864600,864600,107002816,999698,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",89925,11510400,89925,11510400,89925,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,106471200,1000093,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",86868,11119104,86868,11119104,86868,0,0,0,844,108073,844,108073,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864584,864584,102851712,999672,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",89856,11501568,89856,11501568,89856,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,106389504,1000094,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #168
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,

generatorportresults1,"",port1,"Port //8/1",90455,11578240,90455,11578240,90455,0,0,0,845,108111,845,108111,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864888,864888,107098720,1000030,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",90803,11622784,90803,11622784,90803,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,107510752,1000085,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",90374,11567872,90374,11567872,90374,0,0,0,844,108075,844,108075,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864600,864600,107002816,999698,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",90770,11618560,90770,11618560,90770,0,0,0,845,108121,845,108121,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864968,864968,107471680,1000125,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",86868,11119104,86868,11119104,86868,0,0,0,844,108073,844,108073,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864584,864584,102851712,999672,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",90700,11609600,90700,11609600,90700,0,0,0,844,108075,844,108075,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864600,864600,107388800,999696,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #169
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,

generatorportresults1,"",port1,"Port //8/1",91303,11686784,91303,11686784,91303,0,0,0,845,108142,845,108142,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865136,865136,108102752,1000317,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",91647,11730816,91647,11730816,91647,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,108510048,1000075,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",91219,11676032,91219,11676032,91219,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,108003296,1000076,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",91614,11726592,91614,11726592,91614,0,0,0,844,108075,844,108075,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864600,864600,108470976,999694,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",87713,11227264,87713,11227264,87713,0,0,0,845,108119,845,108119,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864952,864952,103852192,1000098,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",91545,11717760,91545,11717760,91545,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,108389280,1000092,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #170
ResultObject,ResultObjectName,ResultParent,ResultParentName,TotalFrameCount,TotalOctetCount,GeneratorFrameCount,GeneratorOctetCount,GeneratorSigFrameCount,GeneratorUndersizeFrameCount,GeneratorOversizeFrameCount,GeneratorJumboFrameCount,TotalFrameRate,TotalOctetRate,GeneratorFrameRate,GeneratorOctetRate,GeneratorSigFrameRate,GeneratorUndersizeFrameRate,GeneratorOversizeFrameRate,GeneratorJumboFrameRate,GeneratorCrcErrorFrameCount,GeneratorL3ChecksumErrorCount,GeneratorL4ChecksumErrorCount,GeneratorCrcErrorFrameRate,GeneratorL3ChecksumErrorRate,GeneratorL4ChecksumErrorRate,TotalIpv4FrameCount,TotalIpv6FrameCount,TotalMplsFrameCount,GeneratorIpv4FrameCount,GeneratorIpv6FrameCount,GeneratorVlanFrameCount,GeneratorMplsFrameCount,TotalIpv4FrameRate,TotalIpv6FrameRate,TotalMplsFrameRate,GeneratorIpv4FrameRate,GeneratorIpv6FrameRate,GeneratorVlanFrameRate,GeneratorMplsFrameRate,TotalBitRate,GeneratorBitRate,L1BitCount,L1BitRate,PfcFrameCount,PfcPri0FrameCount,PfcPri1FrameCount,PfcPri2FrameCount,PfcPri3FrameCount,PfcPri4FrameCount,PfcPri5FrameCount,PfcPri6FrameCount,PfcPri7FrameCount,

generatorportresults1,"",port1,"Port //8/1",92144,11794432,92144,11794432,92144,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,109098496,1000080,null,null,null,null,null,null,null,null,null,
generatorportresults2,"",port2,"Port //8/2",92492,11838976,92492,11838976,92492,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,109510528,1000077,null,null,null,null,null,null,null,null,null,
generatorportresults3,"",port3,"Port //8/3",92064,11784192,92064,11784192,92064,0,0,0,845,108118,845,108118,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864944,864944,109003776,1000090,null,null,null,null,null,null,null,null,null,
generatorportresults4,"",port4,"Port //8/4",92459,11834752,92459,11834752,92459,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,109471456,1000077,null,null,null,null,null,null,null,null,null,
generatorportresults5,"",port5,"Port //8/5",88558,11335424,88558,11335424,88558,0,0,0,845,108117,845,108117,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864936,864936,104852672,1000082,null,null,null,null,null,null,null,null,null,
generatorportresults6,"",port6,"Port //8/6",92390,11825920,92390,11825920,92390,0,0,0,845,108116,845,108116,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864928,864928,109389760,1000077,null,null,null,null,null,null,null,null,null,

================== Periodic Results: GeneratorPortResults Record #171
